cruise,st,depth_m,substrate,method,repl,intensity_MGV.um2/h
MOBY,M4,100,HPG,BONCAT,B,1.296569837
MOBY,M4,100,HPG,BONCAT,B,4.154916979
MOBY,M4,100,HPG,BONCAT,B,1.555605286
MOBY,M4,100,HPG,BONCAT,B,5.28467369
MOBY,M4,100,HPG,BONCAT,B,4.272186166
MOBY,M4,100,HPG,BONCAT,B,2.237948967
MOBY,M4,100,HPG,BONCAT,B,4.295572119
MOBY,M4,100,HPG,BONCAT,B,6.585564411
MOBY,M4,100,HPG,BONCAT,B,17.96049691
MOBY,M4,100,HPG,BONCAT,B,2.444374679
MOBY,M4,100,HPG,BONCAT,B,3.387985095
MOBY,M4,100,HPG,BONCAT,B,3.373426234
MOBY,M4,100,HPG,BONCAT,B,8.518809176
MOBY,M4,100,HPG,BONCAT,B,12.35923488
MOBY,M4,100,HPG,BONCAT,B,5.949935416
MOBY,M4,100,HPG,BONCAT,B,5.251856424
MOBY,M4,100,HPG,BONCAT,B,3.298617732
MOBY,M4,100,HPG,BONCAT,B,3.134096859
MOBY,M4,100,HPG,BONCAT,B,0.999185219
MOBY,M4,100,HPG,BONCAT,B,10.30903795
MOBY,M4,100,HPG,BONCAT,B,5.139431111
MOBY,M4,100,HPG,BONCAT,B,7.096400395
MOBY,M4,100,HPG,BONCAT,B,1.100023141
MOBY,M4,100,HPG,BONCAT,B,6.368636896
MOBY,M4,100,HPG,BONCAT,B,4.174243273
MOBY,M4,100,HPG,BONCAT,B,26.26668767
MOBY,M4,100,HPG,BONCAT,B,5.571886873
MOBY,M4,100,HPG,BONCAT,B,6.591149958
MOBY,M4,100,HPG,BONCAT,B,1.959940265
MOBY,M4,100,HPG,BONCAT,B,0.934105143
MOBY,M4,100,HPG,BONCAT,B,5.531890018
MOBY,M4,100,HPG,BONCAT,B,5.858707292
MOBY,M4,100,HPG,BONCAT,B,5.049939611
MOBY,M4,100,HPG,BONCAT,B,13.26150733
MOBY,M4,100,HPG,BONCAT,B,3.369397987
MOBY,M4,100,HPG,BONCAT,B,3.175440264
MOBY,M4,100,HPG,BONCAT,B,2.861596085
MOBY,M4,100,HPG,BONCAT,B,12.58799268
MOBY,M4,100,HPG,BONCAT,B,12.62972644
MOBY,M4,100,HPG,BONCAT,B,1.989387357
MOBY,M4,100,HPG,BONCAT,B,7.902528194
MOBY,M4,100,HPG,BONCAT,B,4.097970669
MOBY,M4,100,HPG,BONCAT,B,5.759006478
MOBY,M4,100,HPG,BONCAT,B,1.57245543
MOBY,M4,100,HPG,BONCAT,B,5.29746572
MOBY,M4,100,HPG,BONCAT,B,4.447047284
MOBY,M4,100,HPG,BONCAT,B,4.833970028
MOBY,M4,100,HPG,BONCAT,B,5.6814425
MOBY,M4,100,HPG,BONCAT,B,1.659016804
MOBY,M4,100,HPG,BONCAT,B,0.93541161
MOBY,M4,100,HPG,BONCAT,B,7.598489308
MOBY,M4,100,HPG,BONCAT,B,4.052036567
MOBY,M4,100,HPG,BONCAT,B,1.813464616
MOBY,M4,100,HPG,BONCAT,B,4.904046478
MOBY,M4,100,HPG,BONCAT,B,4.02110835
MOBY,M4,100,HPG,BONCAT,B,5.403267384
MOBY,M4,100,HPG,BONCAT,B,8.998641764
MOBY,M4,100,HPG,BONCAT,B,14.81170153
MOBY,M4,100,HPG,BONCAT,B,94.46952977
MOBY,M4,100,HPG,BONCAT,B,3.739590908
MOBY,M4,100,HPG,BONCAT,B,1.162983854
MOBY,M4,100,HPG,BONCAT,B,24.54242768
MOBY,M4,100,HPG,BONCAT,B,75.49719605
MOBY,M4,100,HPG,BONCAT,B,18.93385709
MOBY,M4,100,HPG,BONCAT,B,68.22494468
MOBY,M4,100,HPG,BONCAT,B,5.292394134
MOBY,M4,100,HPG,BONCAT,B,13.36898037
MOBY,M4,100,HPG,BONCAT,B,7.143480762
MOBY,M4,100,HPG,BONCAT,B,6.373377031
MOBY,M4,100,HPG,BONCAT,B,8.46050174
MOBY,M4,100,HPG,BONCAT,B,21.56889311
MOBY,M4,100,HPG,BONCAT,B,0.933792151
MOBY,M4,100,HPG,BONCAT,B,4.839311245
MOBY,M4,100,HPG,BONCAT,B,3.369418364
MOBY,M4,100,HPG,BONCAT,B,1.581309505
MOBY,M4,100,HPG,BONCAT,B,9.523098166
MOBY,M4,100,HPG,BONCAT,B,2.10894707
MOBY,M4,100,HPG,BONCAT,B,26.77086373
MOBY,M4,100,HPG,BONCAT,B,7.282106859
MOBY,M4,100,HPG,BONCAT,B,5.682444923
MOBY,M4,100,HPG,BONCAT,B,23.14351716
MOBY,M4,100,HPG,BONCAT,B,2.954052997
MOBY,M4,100,HPG,BONCAT,B,1.492681106
MOBY,M4,100,HPG,BONCAT,B,1.698737986
MOBY,M4,100,HPG,BONCAT,B,3.382752514
MOBY,M4,100,HPG,BONCAT,B,9.273540988
MOBY,M4,100,HPG,BONCAT,B,2.800695102
MOBY,M4,100,HPG,BONCAT,B,1.860826056
MOBY,M4,100,HPG,BONCAT,B,3.485858254
MOBY,M4,100,HPG,BONCAT,B,0.439472143
MOBY,M4,100,HPG,BONCAT,B,3.470861805
MOBY,M4,100,HPG,BONCAT,B,20.21532318
MOBY,M4,100,HPG,BONCAT,B,0.597478891
MOBY,M4,100,HPG,BONCAT,B,1.80948481
MOBY,M4,100,HPG,BONCAT,B,9.559503246
MOBY,M4,100,HPG,BONCAT,B,20.08205104
MOBY,M4,100,HPG,BONCAT,B,3.190419433
MOBY,M4,100,HPG,BONCAT,B,8.659068498
MOBY,M4,100,HPG,BONCAT,B,6.498498879
MOBY,M4,100,HPG,BONCAT,B,1.744192995
MOBY,M4,100,HPG,BONCAT,B,6.314557131
MOBY,M4,100,HPG,BONCAT,B,4.403419423
MOBY,M4,100,HPG,BONCAT,B,2.331735669
MOBY,M4,100,HPG,BONCAT,B,1.091953369
MOBY,M4,100,HPG,BONCAT,B,1.804178615
MOBY,M4,100,HPG,BONCAT,B,4.372243036
MOBY,M4,100,HPG,BONCAT,B,4.716216863
MOBY,M4,100,HPG,BONCAT,B,3.840150487
MOBY,M4,100,HPG,BONCAT,B,14.15476841
MOBY,M4,100,HPG,BONCAT,B,1.857242477
MOBY,M4,100,HPG,BONCAT,B,1.140087271
MOBY,M4,100,HPG,BONCAT,B,2.970150954
MOBY,M4,100,HPG,BONCAT,B,0.421690033
MOBY,M4,100,HPG,BONCAT,B,3.43376178
MOBY,M4,100,HPG,BONCAT,B,2.80770166
MOBY,M4,100,HPG,BONCAT,B,4.843169306
MOBY,M4,100,HPG,BONCAT,B,10.77931108
MOBY,M4,100,HPG,BONCAT,B,10.88507894
MOBY,M4,100,HPG,BONCAT,B,23.86904052
MOBY,M4,100,HPG,BONCAT,B,2.689076183
MOBY,M4,100,HPG,BONCAT,B,5.019635577
MOBY,M4,100,HPG,BONCAT,B,2.367350492
MOBY,M4,100,HPG,BONCAT,B,3.905501719
MOBY,M4,100,HPG,BONCAT,B,0.67057183
MOBY,M4,100,HPG,BONCAT,B,4.0761402
MOBY,M4,100,HPG,BONCAT,B,2.229260127
MOBY,M4,100,HPG,BONCAT,B,2.903932159
MOBY,M4,100,HPG,BONCAT,B,3.692582123
MOBY,M4,100,HPG,BONCAT,B,43.43642846
MOBY,M4,100,HPG,BONCAT,B,1.691529126
MOBY,M4,100,HPG,BONCAT,B,3.545785102
MOBY,M4,100,HPG,BONCAT,B,3.961550211
MOBY,M4,100,HPG,BONCAT,B,7.68810789
MOBY,M4,100,HPG,BONCAT,B,9.239217926
MOBY,M4,100,HPG,BONCAT,B,4.935825309
MOBY,M4,100,HPG,BONCAT,B,6.594367876
MOBY,M4,100,HPG,BONCAT,B,8.551611513
MOBY,M4,100,HPG,BONCAT,B,14.64367884
MOBY,M4,100,HPG,BONCAT,B,2.691389645
MOBY,M4,100,HPG,BONCAT,B,0.522556934
MOBY,M4,100,HPG,BONCAT,B,2.043807482
MOBY,M4,100,HPG,BONCAT,B,2.584629665
MOBY,M4,100,HPG,BONCAT,B,1.326240558
MOBY,M4,100,HPG,BONCAT,B,13.38923734
MOBY,M4,100,HPG,BONCAT,B,0.513103301
MOBY,M4,100,HPG,BONCAT,B,36.60994836
MOBY,M4,100,HPG,BONCAT,B,3.042207166
MOBY,M4,100,HPG,BONCAT,B,4.148713563
MOBY,M4,100,HPG,BONCAT,B,1.96029275
MOBY,M4,100,HPG,BONCAT,B,1.184618361
MOBY,M4,100,HPG,BONCAT,B,6.699689314
MOBY,M4,100,HPG,BONCAT,B,7.810403249
MOBY,M4,100,HPG,BONCAT,B,7.273145794
MOBY,M4,100,HPG,BONCAT,B,8.14631462
MOBY,M4,100,HPG,BONCAT,B,6.498241035
MOBY,M4,100,HPG,BONCAT,B,0.879234633
MOBY,M4,100,HPG,BONCAT,B,1.831049253
MOBY,M4,100,HPG,BONCAT,B,6.967789615
MOBY,M4,100,HPG,BONCAT,B,20.52954444
MOBY,M4,100,HPG,BONCAT,B,10.86577806
MOBY,M4,100,HPG,BONCAT,B,0.576787058
MOBY,M4,100,HPG,BONCAT,B,2.39485804
MOBY,M4,100,HPG,BONCAT,B,2.917882932
MOBY,M4,100,HPG,BONCAT,B,10.09378223
MOBY,M4,100,HPG,BONCAT,B,6.83954613
MOBY,M4,100,HPG,BONCAT,B,2.455587271
MOBY,M4,100,HPG,BONCAT,B,4.946444521
MOBY,M4,100,HPG,BONCAT,B,0.594633753
MOBY,M4,100,HPG,BONCAT,B,0.497748513
MOBY,M4,100,HPG,BONCAT,B,0.786842102
MOBY,M4,100,HPG,BONCAT,B,6.089089388
MOBY,M4,100,HPG,BONCAT,B,9.439691536
MOBY,M4,100,HPG,BONCAT,B,1.101173511
MOBY,M4,100,HPG,BONCAT,B,5.576054174
MOBY,M4,100,HPG,BONCAT,B,3.592225328
MOBY,M4,100,HPG,BONCAT,B,1.865461869
MOBY,M4,100,HPG,BONCAT,B,24.56840988
MOBY,M4,100,HPG,BONCAT,B,10.63025622
MOBY,M4,100,HPG,BONCAT,B,3.455836362
MOBY,M4,100,HPG,BONCAT,B,3.552357485
MOBY,M4,100,HPG,BONCAT,B,19.63396416
MOBY,M4,100,HPG,BONCAT,B,6.254645443
MOBY,M4,100,HPG,BONCAT,B,23.99026533
MOBY,M4,100,HPG,BONCAT,B,0.861760428
MOBY,M4,100,HPG,BONCAT,B,2.130240188
MOBY,M4,100,HPG,BONCAT,B,3.379220682
MOBY,M4,100,HPG,BONCAT,B,4.765173179
MOBY,M4,100,HPG,BONCAT,B,1.939164481
MOBY,M4,100,HPG,BONCAT,B,11.73210769
MOBY,M4,100,HPG,BONCAT,B,20.65015077
MOBY,M4,100,HPG,BONCAT,B,1.332365685
MOBY,M4,100,HPG,BONCAT,B,4.801841109
MOBY,M4,100,HPG,BONCAT,B,1.136737731
MOBY,M4,100,HPG,BONCAT,B,1.02023014
MOBY,M4,100,HPG,BONCAT,B,7.842459143
MOBY,M4,100,HPG,BONCAT,B,3.68455477
MOBY,M4,100,HPG,BONCAT,B,3.02618136
MOBY,M4,100,HPG,BONCAT,B,0.76990676
MOBY,M4,100,HPG,BONCAT,B,5.510421808
MOBY,M4,100,HPG,BONCAT,B,27.76710268
MOBY,M4,100,HPG,BONCAT,B,2.289008016
MOBY,M4,100,HPG,BONCAT,B,13.01298781
MOBY,M4,100,HPG,BONCAT,B,3.917337193
MOBY,M4,100,HPG,BONCAT,B,21.76010573
MOBY,M4,100,HPG,BONCAT,B,10.68235645
MOBY,M4,100,HPG,BONCAT,B,48.55384213
MOBY,M4,100,HPG,BONCAT,B,9.053477591
MOBY,M4,100,HPG,BONCAT,B,0.939330827
MOBY,M4,100,HPG,BONCAT,B,5.730186643
MOBY,M4,100,HPG,BONCAT,B,7.339110938
MOBY,M4,100,HPG,BONCAT,B,4.37491907
MOBY,M4,100,HPG,BONCAT,B,1.726963045
MOBY,M4,100,HPG,BONCAT,B,2.539110065
MOBY,M4,100,HPG,BONCAT,B,5.432751314
MOBY,M4,100,HPG,BONCAT,B,11.32286338
MOBY,M4,100,HPG,BONCAT,B,10.15667684
MOBY,M4,100,HPG,BONCAT,B,4.690109934
MOBY,M4,100,HPG,BONCAT,B,4.619848212
MOBY,M4,100,HPG,BONCAT,B,6.043716834
MOBY,M4,100,HPG,BONCAT,B,3.989326747
MOBY,M4,100,HPG,BONCAT,B,2.558765901
MOBY,M4,100,HPG,BONCAT,B,15.42550833
MOBY,M4,100,HPG,BONCAT,B,4.645576195
MOBY,M4,100,HPG,BONCAT,B,49.38541555
MOBY,M4,100,HPG,BONCAT,B,25.54379024
MOBY,M4,100,HPG,BONCAT,B,27.97618716
MOBY,M4,100,HPG,BONCAT,B,2.095667106
MOBY,M4,100,HPG,BONCAT,B,3.61984066
MOBY,M4,100,HPG,BONCAT,B,5.846771419
MOBY,M4,100,HPG,BONCAT,B,4.954483566
MOBY,M4,100,HPG,BONCAT,B,12.26475036
MOBY,M4,100,HPG,BONCAT,B,5.336949706
MOBY,M4,100,HPG,BONCAT,B,5.184924522
MOBY,M4,100,HPG,BONCAT,B,1.099322891
MOBY,M4,100,HPG,BONCAT,B,1.447768577
MOBY,M4,100,HPG,BONCAT,B,14.06708839
MOBY,M4,100,HPG,BONCAT,B,2.680481015
MOBY,M4,100,HPG,BONCAT,B,3.338689591
MOBY,M4,100,HPG,BONCAT,B,11.12495364
MOBY,M4,100,HPG,BONCAT,B,1.076241029
MOBY,M4,100,HPG,BONCAT,B,5.936778375
MOBY,M4,100,HPG,BONCAT,B,7.785206846
MOBY,M4,100,HPG,BONCAT,B,2.643108711
MOBY,M4,100,HPG,BONCAT,B,4.025621632
MOBY,M4,100,HPG,BONCAT,B,3.019520391
MOBY,M4,100,HPG,BONCAT,B,17.28674314
MOBY,M4,100,HPG,BONCAT,B,0.946304612
MOBY,M4,100,HPG,BONCAT,B,15.17919021
MOBY,M4,100,HPG,BONCAT,B,25.91359994
MOBY,M4,100,HPG,BONCAT,B,14.47480676
MOBY,M4,100,HPG,BONCAT,B,13.01298781
MOBY,M4,100,HPG,BONCAT,B,15.17574224
MOBY,M4,100,HPG,BONCAT,B,19.83972356
MOBY,M4,100,HPG,BONCAT,B,5.81402018
MOBY,M4,100,HPG,BONCAT,B,19.81490332
MOBY,M4,100,HPG,BONCAT,B,1.539798887
MOBY,M4,100,HPG,BONCAT,B,5.103209698
MOBY,M4,100,HPG,BONCAT,B,0.577901634
MOBY,M4,100,HPG,BONCAT,B,43.14745921
MOBY,M4,100,HPG,BONCAT,B,5.031414514
MOBY,M4,100,HPG,BONCAT,B,2.595302961
MOBY,M4,100,HPG,BONCAT,B,1.436706276
MOBY,M4,100,HPG,BONCAT,B,12.79720059
MOBY,M4,100,HPG,BONCAT,B,7.709836246
MOBY,M4,100,HPG,BONCAT,B,28.64331448
MOBY,M4,100,HPG,BONCAT,B,2.525948702
MOBY,M4,100,HPG,BONCAT,B,2.023721238
MOBY,M4,100,HPG,BONCAT,B,10.01408803
MOBY,M4,100,HPG,BONCAT,B,1.864268632
MOBY,M4,100,HPG,BONCAT,B,7.029505384
MOBY,M4,100,HPG,BONCAT,B,2.501236975
MOBY,M4,100,HPG,BONCAT,B,5.692748805
MOBY,M4,100,HPG,BONCAT,B,3.318649756
MOBY,M4,100,HPG,BONCAT,B,1.979646724
MOBY,M4,100,HPG,BONCAT,B,6.711721062
MOBY,M4,100,HPG,BONCAT,B,15.49744296
MOBY,M4,100,HPG,BONCAT,B,1.627240207
MOBY,M4,100,HPG,BONCAT,B,2.832537679
MOBY,M4,100,HPG,BONCAT,B,2.735217425
MOBY,M4,100,HPG,BONCAT,B,18.32998484
MOBY,M4,100,HPG,BONCAT,B,2.424415328
MOBY,M4,100,HPG,BONCAT,B,9.900898904
MOBY,M4,100,HPG,BONCAT,B,2.101337322
MOBY,M4,100,HPG,BONCAT,B,2.972623284
MOBY,M4,100,HPG,BONCAT,B,4.062734521
MOBY,M4,100,HPG,BONCAT,B,3.929444906
MOBY,M4,100,HPG,BONCAT,B,1.201280388
MOBY,M4,100,HPG,BONCAT,B,19.5452781
MOBY,M4,100,HPG,BONCAT,B,19.42911222
MOBY,M4,100,HPG,BONCAT,B,7.513635281
MOBY,M4,100,HPG,BONCAT,B,14.09957207
MOBY,M4,100,HPG,BONCAT,B,5.019982826
MOBY,M4,100,HPG,BONCAT,B,2.772594295
MOBY,M4,100,HPG,BONCAT,B,11.47578369
MOBY,M4,100,HPG,BONCAT,B,3.961208862
MOBY,M4,100,HPG,BONCAT,B,3.426823248
MOBY,M4,100,HPG,BONCAT,B,5.598499139
MOBY,M4,100,HPG,BONCAT,B,4.242416597
MOBY,M4,100,HPG,BONCAT,B,1.366664435
MOBY,M4,100,HPG,BONCAT,B,32.53306721
MOBY,M4,100,HPG,BONCAT,B,12.03505909
MOBY,M4,100,HPG,BONCAT,B,0.810864209
MOBY,M4,100,HPG,BONCAT,B,6.381601999
MOBY,M4,100,HPG,BONCAT,B,4.245092354
MOBY,M4,100,HPG,BONCAT,B,10.94191605
MOBY,M4,100,HPG,BONCAT,B,20.99064545
MOBY,M4,100,HPG,BONCAT,B,1.44248475
MOBY,M4,100,HPG,BONCAT,B,5.778850682
MOBY,M4,100,HPG,BONCAT,B,1.866952179
MOBY,M4,100,HPG,BONCAT,B,2.509953271
MOBY,M4,100,HPG,BONCAT,B,4.471277722
MOBY,M4,100,HPG,BONCAT,B,2.12123635
MOBY,M4,100,HPG,BONCAT,B,15.34356884
MOBY,M4,100,HPG,BONCAT,B,3.185102616
MOBY,M4,100,HPG,BONCAT,B,6.290643818
MOBY,M4,100,HPG,BONCAT,B,2.648585174
MOBY,M4,100,HPG,BONCAT,B,5.788084556
MOBY,M4,100,HPG,BONCAT,B,12.6456204
MOBY,M4,100,HPG,BONCAT,B,2.843221394
MOBY,M4,100,HPG,BONCAT,B,3.135430517
MOBY,M4,100,HPG,BONCAT,B,4.206739127
MOBY,M4,100,HPG,BONCAT,B,23.10693093
MOBY,M4,100,HPG,BONCAT,B,6.224771702
MOBY,M4,100,HPG,BONCAT,B,3.207773044
MOBY,M4,100,HPG,BONCAT,B,8.955888898
MOBY,M4,100,HPG,BONCAT,B,12.66103738
MOBY,M4,100,HPG,BONCAT,B,3.601379307
MOBY,M4,100,HPG,BONCAT,B,6.080038084
MOBY,M4,100,HPG,BONCAT,B,3.881974125
MOBY,M4,100,HPG,BONCAT,B,9.580745937
MOBY,M4,100,HPG,BONCAT,B,5.913590199
MOBY,M4,100,HPG,BONCAT,B,7.240224809
MOBY,M4,100,HPG,BONCAT,B,10.41773752
MOBY,M4,100,HPG,BONCAT,B,21.1795716
MOBY,M4,100,HPG,BONCAT,B,3.704623151
MOBY,M4,100,HPG,BONCAT,B,7.405202143
MOBY,M4,100,HPG,BONCAT,B,8.39038705
MOBY,M4,100,HPG,BONCAT,B,3.566999762
MOBY,M4,100,HPG,BONCAT,B,5.253250717
MOBY,M4,100,HPG,BONCAT,B,7.877705927
MOBY,M4,100,HPG,BONCAT,B,22.86908034
MOBY,M4,100,HPG,BONCAT,B,29.94473426
MOBY,M4,100,HPG,BONCAT,B,10.89507329
MOBY,M4,100,HPG,BONCAT,B,6.959678596
MOBY,M4,100,HPG,BONCAT,B,0.504146361
MOBY,M4,100,HPG,BONCAT,B,21.30175793
MOBY,M4,100,HPG,BONCAT,B,21.10650027
MOBY,M4,100,HPG,BONCAT,B,3.094290336
MOBY,M4,100,HPG,BONCAT,B,1.567918127
MOBY,M4,100,HPG,BONCAT,B,5.136720324
MOBY,M4,100,HPG,BONCAT,B,1.812605046
MOBY,M4,100,HPG,BONCAT,B,3.946574843
MOBY,M4,100,HPG,BONCAT,B,7.980770094
MOBY,M4,100,HPG,BONCAT,B,3.616586974
MOBY,M4,100,HPG,BONCAT,B,2.541952601
MOBY,M4,100,HPG,BONCAT,B,3.210115378
MOBY,M4,100,HPG,BONCAT,B,4.018930173
MOBY,M4,100,HPG,BONCAT,B,3.083511878
MOBY,M4,100,HPG,BONCAT,B,4.894193746
MOBY,M4,100,HPG,BONCAT,B,0.444552746
MOBY,M4,100,HPG,BONCAT,B,6.950747031
MOBY,M4,100,HPG,BONCAT,B,5.311817793
MOBY,M4,100,HPG,BONCAT,B,2.725138681
MOBY,M4,100,HPG,BONCAT,B,7.617634543
MOBY,M4,100,HPG,BONCAT,B,6.206481329
MOBY,M4,100,HPG,BONCAT,B,7.135024424
MOBY,M4,100,HPG,BONCAT,B,8.931577807
MOBY,M4,100,HPG,BONCAT,B,3.600769296
MOBY,M4,100,HPG,BONCAT,B,7.40922598
MOBY,M4,100,HPG,BONCAT,B,18.3667724
MOBY,M4,100,HPG,BONCAT,B,20.90041449
MOBY,M4,100,HPG,BONCAT,B,4.441555566
MOBY,M4,100,HPG,BONCAT,B,8.569080183
MOBY,M4,100,HPG,BONCAT,B,26.29238936
MOBY,M4,100,HPG,BONCAT,B,1.182839629
MOBY,M4,100,HPG,BONCAT,B,4.359157212
MOBY,M4,100,HPG,BONCAT,B,12.07651681
MOBY,M4,100,HPG,BONCAT,B,1.761898862
MOBY,M4,100,HPG,BONCAT,B,3.373249301
MOBY,M4,100,HPG,BONCAT,B,6.775795119
MOBY,M4,100,HPG,BONCAT,B,5.014272289
MOBY,M4,100,HPG,BONCAT,B,3.537439149
MOBY,M4,100,HPG,BONCAT,B,6.694186005
MOBY,M4,100,HPG,BONCAT,B,3.297273804
MOBY,M4,100,HPG,BONCAT,B,1.60692201
MOBY,M4,100,HPG,BONCAT,B,3.266129024
MOBY,M4,100,HPG,BONCAT,B,7.449144886
MOBY,M4,100,HPG,BONCAT,B,1.637832309
MOBY,M4,100,HPG,BONCAT,B,10.36674649
MOBY,M4,100,HPG,BONCAT,B,5.103333428
MOBY,M4,100,HPG,BONCAT,B,2.641976969
MOBY,M4,100,HPG,BONCAT,B,12.11188133
MOBY,M4,100,HPG,BONCAT,B,2.074427727
MOBY,M4,100,HPG,BONCAT,B,5.365793982
MOBY,M4,100,HPG,BONCAT,B,0.507985
MOBY,M4,100,HPG,BONCAT,B,1.542116191
MOBY,M4,100,HPG,BONCAT,B,3.41654777
MOBY,M4,100,HPG,BONCAT,B,0.528992365
MOBY,M4,100,HPG,BONCAT,B,8.275858218
MOBY,M4,100,HPG,BONCAT,B,1.55666447
MOBY,M4,100,HPG,BONCAT,B,15.24774854
MOBY,M4,100,HPG,BONCAT,B,15.3205363
MOBY,M4,100,HPG,BONCAT,B,7.461050568
MOBY,M4,100,HPG,BONCAT,B,3.98112112
MOBY,M4,100,HPG,BONCAT,B,15.46424359
MOBY,M4,100,HPG,BONCAT,B,10.17486953
MOBY,M4,100,HPG,BONCAT,B,0.601358662
MOBY,M4,100,HPG,BONCAT,B,3.141031882
MOBY,M4,100,HPG,BONCAT,B,13.48983802
MOBY,M4,100,HPG,BONCAT,B,4.634850907
MOBY,M4,100,HPG,BONCAT,B,3.197392702
MOBY,M4,100,HPG,BONCAT,B,16.95020326
MOBY,M4,100,HPG,BONCAT,B,5.327486237
MOBY,M4,100,HPG,BONCAT,B,4.2467799
MOBY,M4,100,HPG,BONCAT,B,7.251925437
MOBY,M4,100,HPG,BONCAT,B,1.11171119
MOBY,M4,100,HPG,BONCAT,B,5.798620629
MOBY,M4,100,HPG,BONCAT,B,4.579604567
MOBY,M4,100,HPG,BONCAT,B,2.377571499
MOBY,M4,100,HPG,BONCAT,B,1.485794145
MOBY,M4,100,HPG,BONCAT,B,1.174330534
MOBY,M4,100,HPG,BONCAT,B,2.905988746
MOBY,M4,100,HPG,BONCAT,B,22.08442689
MOBY,M4,100,HPG,BONCAT,B,5.618074701
MOBY,M4,100,HPG,BONCAT,B,19.04253627
MOBY,M4,100,HPG,BONCAT,B,6.234577062
MOBY,M4,100,HPG,BONCAT,B,3.854272307
MOBY,M4,100,HPG,BONCAT,B,2.45377708
MOBY,M4,100,HPG,BONCAT,B,0.882715157
MOBY,M4,100,HPG,BONCAT,B,3.453395072
MOBY,M4,100,HPG,BONCAT,B,5.996369613
MOBY,M4,100,HPG,BONCAT,B,5.013752747
MOBY,M4,100,HPG,BONCAT,B,5.309157142
MOBY,M4,100,HPG,BONCAT,B,5.968893442
MOBY,M4,100,HPG,BONCAT,B,3.513304585
MOBY,M4,100,HPG,BONCAT,B,4.691514396
MOBY,M4,100,HPG,BONCAT,B,81.96913224
MOBY,M4,100,HPG,BONCAT,B,1.718103571
MOBY,M4,100,HPG,BONCAT,B,5.592015152
MOBY,M4,100,HPG,BONCAT,B,1.20786617
MOBY,M4,100,HPG,BONCAT,B,7.363443923
MOBY,M4,100,HPG,BONCAT,B,3.361402141
MOBY,M4,100,HPG,BONCAT,B,9.360867406
MOBY,M4,100,HPG,BONCAT,B,10.73101426
MOBY,M4,100,HPG,BONCAT,B,12.36447467
MOBY,M4,100,HPG,BONCAT,B,6.132588947
MOBY,M4,100,HPG,BONCAT,B,29.2179442
MOBY,M4,100,HPG,BONCAT,B,6.358790912
MOBY,M4,100,HPG,BONCAT,B,27.23742301
MOBY,M4,100,HPG,BONCAT,B,8.000965483
MOBY,M4,100,HPG,BONCAT,B,4.162880586
MOBY,M4,100,HPG,BONCAT,B,15.64521419
MOBY,M4,100,HPG,BONCAT,B,1.27158516
MOBY,M4,100,HPG,BONCAT,B,3.510826694
MOBY,M4,100,HPG,BONCAT,B,3.319985162
MOBY,M4,100,HPG,BONCAT,B,0.454713952
MOBY,M4,100,HPG,BONCAT,B,8.143608827
MOBY,M4,100,HPG,BONCAT,B,3.98559621
MOBY,M4,100,HPG,BONCAT,B,2.740556718
MOBY,M4,100,HPG,BONCAT,B,1.905734114
MOBY,M4,100,HPG,BONCAT,B,3.461878046
MOBY,M4,100,HPG,BONCAT,B,13.77565254
MOBY,M4,100,HPG,BONCAT,B,1.280917936
MOBY,M4,100,HPG,BONCAT,B,8.096253612
MOBY,M4,100,HPG,BONCAT,B,8.32937023
MOBY,M4,100,HPG,BONCAT,B,13.3919768
MOBY,M4,100,HPG,BONCAT,B,2.240731729
MOBY,M4,100,HPG,BONCAT,B,5.821954754
MOBY,M4,100,HPG,BONCAT,B,2.068899787
MOBY,M4,100,HPG,BONCAT,B,51.69134001
MOBY,M4,100,HPG,BONCAT,B,5.987631369
MOBY,M4,100,HPG,BONCAT,B,1.19337707
MOBY,M4,100,HPG,BONCAT,B,3.301917637
MOBY,M4,100,HPG,BONCAT,B,38.89729834
MOBY,M4,100,HPG,BONCAT,B,8.533849996
MOBY,M4,100,HPG,BONCAT,B,3.309628414
MOBY,M4,100,HPG,BONCAT,B,7.3682119
MOBY,M4,100,HPG,BONCAT,B,2.47265009
MOBY,M4,100,HPG,BONCAT,B,0.780324089
MOBY,M4,100,HPG,BONCAT,B,4.342441005
MOBY,M4,100,HPG,BONCAT,B,0.416415846
MOBY,M4,100,HPG,BONCAT,B,9.837921852
MOBY,M4,100,HPG,BONCAT,B,4.041771954
MOBY,M4,100,HPG,BONCAT,B,2.105781156
MOBY,M4,100,HPG,BONCAT,B,2.33332541
MOBY,M4,100,HPG,BONCAT,B,2.514958403
MOBY,M4,100,HPG,BONCAT,B,10.43600723
MOBY,M4,100,HPG,BONCAT,B,4.422333376
MOBY,M4,100,HPG,BONCAT,B,3.460404224
MOBY,M4,100,HPG,BONCAT,B,23.51308867
MOBY,M4,100,HPG,BONCAT,B,27.19832296
MOBY,M4,100,HPG,BONCAT,B,3.693674859
MOBY,M4,100,HPG,BONCAT,B,5.616997004
MOBY,M4,100,HPG,BONCAT,B,1.22455551
MOBY,M4,100,HPG,BONCAT,B,31.80817574
MOBY,M4,100,HPG,BONCAT,B,2.363044965
MOBY,M4,100,HPG,BONCAT,B,30.86434782
MOBY,M4,100,HPG,BONCAT,B,3.633498309
